77.0, 368.0
76.0, 389.0
123.0, 389.0
123.0, 368.0
125.0, 226.0
128.0, 270.0
198.0, 273.0
195.0, 228.0
151.0, 202.0
154.0, 292.0
172.0, 296.0
170.0, 206.0
300.0, 81.0
302.0, 117.0
346.0, 121.0
344.0, 80.0
275.0, 212.0
277.0, 345.0
472.0, 344.0
471.0, 210.0
651.0, 326.0
652.0, 394.0
723.0, 397.0
720.0, 329.0
708.0, 3.0
709.0, 17.0
796.0, 19.0
797.0, 0.0
779.0, 2.0
798.0, 2.0
783.0, 595.0
798.0, 596.0
619.0, 3.0
616.0, 17.0
4.0, 20.0
2.0, 2.0
24.0, 2.0
26.0, 594.0
4.0, 596.0
2.0, 3.0
4.0, 584.0
798.0, 580.0
797.0, 596.0
4.0, 598.0
